prolific_id,sctt_word_count,sctt_fluency,sctt_crea_mean,sctt_crea_max3,aut_word_count,aut_fluency,aut_crea_mean,aut_crea_max3,design_word_count,design_fluency,design_crea_mean,design_crea_max3,achievements_sum,icaa_sum,metaphor_word_count,metaphor_fluency,metaphor_crea,story_word_count,story_cap,aut_aut_10_crea_max3,aut_aut_10_crea_mean,aut_aut_10_fluency,aut_aut_10_word_count,aut_aut_13_crea_max3,aut_aut_13_crea_mean,aut_aut_13_fluency,aut_aut_13_word_count,aut_aut_2_crea_max3,aut_aut_2_crea_mean,aut_aut_2_fluency,aut_aut_2_word_count,aut_aut_4_crea_max3,aut_aut_4_crea_mean,aut_aut_4_fluency,aut_aut_4_word_count,aut_aut_8_crea_max3,aut_aut_8_crea_mean,aut_aut_8_fluency,aut_aut_8_word_count,design_dp_10_crea_max3,design_dp_10_crea_mean,design_dp_10_fluency,design_dp_10_word_count,design_dp_16_crea_max3,design_dp_16_crea_mean,design_dp_16_fluency,design_dp_16_word_count,design_dp_2_crea_max3,design_dp_2_crea_mean,design_dp_2_fluency,design_dp_2_word_count,design_dp_6_crea_max3,design_dp_6_crea_mean,design_dp_6_fluency,design_dp_6_word_count,design_dp_8_crea_max3,design_dp_8_crea_mean,design_dp_8_fluency,design_dp_8_word_count,sctt_sctt_hg_3_crea_max3,sctt_sctt_hg_3_crea_mean,sctt_sctt_hg_3_fluency,sctt_sctt_hg_3_word_count,sctt_sctt_hg_5_crea_max3,sctt_sctt_hg_5_crea_mean,sctt_sctt_hg_5_fluency,sctt_sctt_hg_5_word_count,sctt_sctt_rq_1_crea_max3,sctt_sctt_rq_1_crea_mean,sctt_sctt_rq_1_fluency,sctt_sctt_rq_1_word_count,sctt_sctt_rq_2_crea_max3,sctt_sctt_rq_2_crea_mean,sctt_sctt_rq_2_fluency,sctt_sctt_rq_2_word_count,sctt_sctt_rq_5_crea_max3,sctt_sctt_rq_5_crea_mean,sctt_sctt_rq_5_fluency,sctt_sctt_rq_5_word_count,metaphor_1_crea,metaphor_2_crea,metaphor_3_crea,metaphor_4_crea,metaphor_5_crea,metaphor_6_crea,metaphor_7_crea,metaphor_8_crea,metaphor_9_crea,metaphor_10_crea,metaphor_1_word_count,metaphor_2_word_count,metaphor_3_word_count,metaphor_4_word_count,metaphor_5_word_count,metaphor_6_word_count,metaphor_7_word_count,metaphor_8_word_count,metaphor_9_word_count,metaphor_10_word_count,story_1_cap,story_2_cap,story_3_cap,story_4_cap,story_5_cap,story_1_word_count,story_2_word_count,story_3_word_count,story_4_word_count,story_5_word_count,icaa_1,icaa_2,icaa_3
65e4a6bdde84e615dcac2651,8.879090909,28,0.478548485,0.538666667,2.546428571,30,0.516595238,0.561333333,7.47,19,15.41,16.22222222,14,8,6.4,10,19.125,65.8,0.506,0.596666667,0.563333333,6,2,0.6,0.497142857,7,2.857142857,0.556666667,0.506666667,6,3.166666667,0.52,0.4825,8,2.375,0.533333333,0.533333333,3,2.333333333,13.55555556,12.8,5,4.6,17.11111111,15.75,4,8.5,19.33333333,19.33333333,2,8,16.77777778,15.5,4,7.25,14.33333333,13.66666667,4,9,0.486666667,0.4525,4,13.25,0.646666667,0.523333333,6,9.5,0.45,0.45,2,5.5,0.566666667,0.460909091,11,6.545454545,0.543333333,0.506,5,9.6,30.75,16.25,20,11.25,12.5,13.75,15,18,30,23.75,8,6,8,4,5,5,7,8,6,7,0.53,0.38,0.65,0.47,0.5,67,67,58,61,76,3,3,2
65de3af8fcbc6ef9331bd863,6.902857143,25,0.516971429,0.564,1.386695527,46,0.470516595,0.539333333,4.88,19,18.2,19.24444444,12,6,4,10,15.475,45.4,0.354,0.566666667,0.47,9,1.333333333,0.596666667,0.499090909,11,1.363636364,0.503333333,0.44,10,1.3,0.526666667,0.467777778,9,1.222222222,0.503333333,0.475714286,7,1.714285714,21.55555556,20.5,4,6.25,18,17.5,4,4.25,22.66666667,20.33333333,4,3,15,13.66666667,5,3.4,19,19,2,7.5,0.666666667,0.592,5,7.8,0.59,0.498571429,7,6.714285714,0.51,0.51,3,4.666666667,0.583333333,0.514285714,7,7,0.47,0.47,3,8.333333333,27,11.25,12.5,19.5,17,11.25,11.25,19.5,13,12.5,5,4,8,6,4,2,3,2,3,3,0.28,0.45,0.37,0.36,0.31,48,45,50,36,48,3,2,1
65ca9c729a13f898ae374552,,,,,1.3,13,0.486,0.493,,,,,,,,,,,,0.585,0.585,2,1,0.45,0.45,1,2,0.486666667,0.4625,4,1.5,0.45,0.45,2,1,0.493333333,0.4825,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65c243c37e0d77ca70ee030e,22.86,16,0.528333333,0.559,23.5,9,0.614,0.614,25.36666667,11,22.05555556,22.05555556,12,10,3.3,10,18.675,97,0.538,0.66,0.66,2,38.5,0.595,0.595,2,7.5,0.6,0.6,1,23,0.635,0.635,2,36.5,0.58,0.58,2,12,17.16666667,17.16666667,2,22.5,22.44444444,22.44444444,3,25.33333333,22.66666667,22.66666667,2,27,25.16666667,25.16666667,2,25,22.83333333,22.83333333,2,27,0.585,0.585,2,30,0.51,0.51,2,33.5,0.663333333,0.57,4,19,0.6,0.54,5,14.8,0.436666667,0.436666667,3,17,18.25,13.75,15,14.5,17.5,24.5,23.25,20,23.75,16.25,1,2,1,3,3,6,6,4,2,5,0.45,0.61,0.58,0.5,0.55,88,124,90,72,111,3,4,3
65c242831388550b0a42bd25,5.955714286,35,0.503285714,0.594666667,1.973706294,55,0.515620979,0.596666667,4.651666667,27,19.39666667,22.28888889,,11,3.6,10,15.275,38.6,0.428,0.626666667,0.554545455,11,1.727272727,0.616666667,0.533636364,11,1.818181818,0.563333333,0.499,10,2.4,0.586666667,0.486923077,13,1.923076923,0.59,0.504,10,2,19.33333333,15.16666667,8,2.125,22.66666667,18.66666667,6,4.333333333,26.44444444,24.66666667,4,5.75,25.44444444,23.08333333,4,7.25,17.55555556,15.4,5,3.8,0.553333333,0.468333333,6,7,0.563333333,0.491428571,7,3.428571429,0.616666667,0.554,5,8,0.62,0.466666667,12,5.75,0.62,0.536,5,5.6,20.75,13,11.25,16.25,23.25,19.5,11.25,11.25,15,11.25,3,4,3,3,4,4,4,3,4,4,0.28,0.46,0.5,0.59,0.31,42,37,40,40,34,4,4,3
65c10d8000af1af81e3f42ec,4.394444444,23,0.482277778,0.525333333,2.410714286,30,0.490619048,0.537333333,2.223333333,23,12.67666667,13.33333333,12,9,4,10,13.125,56.8,0.29,0.54,0.54,3,1.666666667,0.55,0.493333333,6,2,0.583333333,0.503333333,6,3.833333333,0.5,0.425,8,2.125,0.513333333,0.491428571,7,2.428571429,13.11111111,12.75,4,1.5,13.11111111,12.75,4,3.25,12.22222222,12.08333333,4,2,14.22222222,12.8,5,2.2,14,13,6,2.166666667,0.38,0.38,1,2,0.636666667,0.5875,4,4.75,0.633333333,0.538888889,9,4.888888889,0.45,0.45,3,6.333333333,0.526666667,0.455,6,4,15,12.5,11.25,15,11.25,12.5,11.25,13.75,15,13.75,5,3,4,3,4,2,4,3,6,6,0.25,0.34,0.26,0.26,0.34,63,74,43,53,51,2,5,2
65a3eae145bd7a121b03e953,9.627979798,51,0.508820202,0.604666667,7.257142857,28,0.492452381,0.536666667,9.68,19,18.41,19.43555556,8,9,3.7,10,14.4,62.4,0.446,0.526666667,0.4975,4,7,0.593333333,0.523333333,6,8.5,0.546666667,0.481428571,7,8.142857143,0.523333333,0.5,4,7.5,0.493333333,0.46,7,5.142857143,20.11111111,20.11111111,3,11,15.44444444,13.73333333,5,7.4,17.66666667,15.75,4,8,24.62222222,24.62222222,3,9,19.33333333,17.83333333,4,13,0.65,0.65,3,17.33333333,0.576666667,0.524,5,11.4,0.656666667,0.501666667,12,4.75,0.666666667,0.469545455,22,7.545454545,0.473333333,0.398888889,9,7.111111111,13.75,13.75,12.5,11.25,19.5,12.5,15.75,16.25,13.75,15,1,3,4,4,4,4,4,5,4,4,0.26,0.5,0.44,0.55,0.48,48,65,61,82,56,2,3,4
659c0682d109f8537a89fdd3,14.23333333,14,0.555666667,0.564333333,3.5,46,0.497564286,0.557333333,19.93333333,13,12.66666667,12.77777778,,8,2.3,10,14.025,68.6,0.558,0.606666667,0.56625,8,4.5,0.593333333,0.564285714,7,6.142857143,0.55,0.475714286,7,2.714285714,0.563333333,0.463,10,2.5,0.473333333,0.418571429,14,1.642857143,15,15,1,34,11.66666667,11.66666667,1,42,12.88888889,12.58333333,4,8.5,11.66666667,11.41666667,4,6.5,12.66666667,12.66666667,3,8.666666667,0.553333333,0.553333333,3,14.66666667,0.635,0.635,2,20,0.5,0.5,3,8,0.503333333,0.46,4,12,0.63,0.63,2,16.5,16.25,12.5,23.25,10,18.25,10,11.25,10,16.25,12.5,4,2,4,1,2,1,2,1,4,2,0.6,0.58,0.52,0.55,0.54,54,85,76,67,61,2,3,3
659583e0d5fab84895bfac7c,48.8,5,0.662,0.662,39.33333333,7,0.672,0.672,42.9,6,18.46666667,18.46666667,8,14,6.2,10,18.55,70,0.548,0.58,0.58,3,19.66666667,0.73,0.73,1,55,0.78,0.78,1,42,0.71,0.71,1,55,0.56,0.56,1,25,14.66666667,14.66666667,2,27.5,16.66666667,16.66666667,1,41,22.66666667,22.66666667,1,46,19.33333333,19.33333333,1,46,19,19,1,54,0.64,0.64,1,51,0.62,0.62,1,47,0.71,0.71,1,59,0.65,0.65,1,51,0.69,0.69,1,36,15,21.25,15,22,11.25,33.5,16.75,19.5,15,16.25,7,6,6,6,7,9,5,7,4,5,0.64,0.57,0.57,0.61,0.35,64,84,96,91,15,5,5,4
6584589847e4652b2516d4b3,6.51,21,0.4971,0.539,3.26,21,0.503533333,0.517333333,3.419047619,27,12.65031746,13.48888889,9,11,3.8,10,19.175,48.6,0.318,0.536666667,0.536666667,3,5,0.536666667,0.525,4,3.5,0.493333333,0.46,6,1.666666667,0.5,0.476,5,1.8,0.52,0.52,3,4.333333333,13.11111111,12.33333333,5,2.8,15.33333333,13.86666667,5,4.2,13.11111111,12.75,4,4.5,12.22222222,11.77777778,6,2.166666667,13.66666667,12.52380952,7,3.428571429,0.605,0.605,2,8.5,0.47,0.47,2,5.5,0.623333333,0.52,8,5.75,0.45,0.388,5,5.8,0.546666667,0.5025,4,7,19.5,11.25,18.75,12.5,19.5,35.25,11.25,16.25,33.75,13.75,4,4,4,4,3,3,4,2,7,3,0.39,0.3,0.34,0.27,0.29,47,55,46,48,47,3,4,4
656535cfb6e6bea3d8637deb,4.376060606,41,0.507154545,0.628,1.644848485,59,0.520928139,0.614,4.141666667,32,18.14769841,23.44,10,10,5.3,10,26.6,80.4,0.584,0.61,0.5375,12,1.5,0.626666667,0.544545455,11,2.090909091,0.57,0.484166667,12,1.833333333,0.583333333,0.517,10,1.3,0.68,0.521428571,14,1.5,26,19.27777778,6,2.833333333,17.53333333,14.56190476,7,2.142857143,29.88888889,20.85714286,7,2.857142857,20.33333333,15.125,8,3.375,23.44444444,20.91666667,4,9.5,0.55,0.455,6,1.833333333,0.613333333,0.535,6,5.833333333,0.686666667,0.5675,8,4.25,0.66,0.497272727,11,5.363636364,0.63,0.481,10,4.6,35.75,34.25,38.75,18.25,23.75,19.5,37.25,18.25,18.25,22,7,3,6,5,8,4,6,4,5,5,0.57,0.65,0.59,0.59,0.52,84,79,87,81,71,2,5,3
6551469abe377d3646c6cd6e,13.3,11,0.561666667,0.561666667,3.4,8,0.476,0.476,11.6,9,13.78888889,13.78888889,,9,4.9,10,15.95,38.6,0.244,0.48,0.48,1,4,0.495,0.495,2,2,0.485,0.485,2,4,0.46,0.46,2,5,0.46,0.46,1,2,13,13,2,8,13.44444444,13.44444444,3,6,15.66666667,15.66666667,1,19,14.33333333,14.33333333,1,13,12.5,12.5,2,12,0.52,0.52,2,16.5,0.57,0.57,1,14,0.475,0.475,2,10,0.593333333,0.593333333,3,12.33333333,0.65,0.65,3,13.66666667,13.75,20.75,11.25,30,11.25,11.25,11.25,12.5,26.25,11.25,5,4,5,6,5,4,5,6,4,5,0.24,0.25,0.29,0.21,0.23,47,47,33,29,37,5,2,2
654e38a9bd1961e9942af916,10.24047619,24,0.520542857,0.58,3.578333333,40,0.495666667,0.544,12.63333333,16,16.63333333,17,11,9,3.4,20,16.35,55.2,0.4,0.57,0.515,10,3.1,0.566666667,0.51,8,3.75,0.58,0.53125,8,3,0.49,0.443333333,6,5.166666667,0.513333333,0.47875,8,2.875,21.77777778,21.77777778,3,13.66666667,14.22222222,13.58333333,4,11,14.66666667,14.66666667,2,10.5,16.44444444,15.25,4,11,17.88888889,17.88888889,3,17,0.56,0.56,3,13.66666667,0.613333333,0.575,4,9.25,0.58,0.498,5,8.4,0.643333333,0.535714286,7,8.285714286,0.503333333,0.434,5,11.6,18.75,17,11.25,20.75,24.5,12.5,12.5,17.5,16.25,12.5,1,2,2,5,7,2,3,6,3,3,0.28,0.39,0.4,0.48,0.45,51,50,62,56,57,4,3,2
654a44f0addb5f41f1705b75,24.4,5,0.65,0.65,13.8,5,0.604,0.604,24.4,5,21.66666667,21.66666667,13,13,1.5,10,13.625,63.6,0.358,0.63,0.63,1,17,0.62,0.62,1,12,0.49,0.49,1,7,0.59,0.59,1,18,0.69,0.69,1,15,26,26,1,20,16,16,1,30,14.33333333,14.33333333,1,20,27.66666667,27.66666667,1,18,24.33333333,24.33333333,1,34,0.7,0.7,1,18,0.65,0.65,1,13,0.65,0.65,1,24,0.59,0.59,1,34,0.66,0.66,1,33,13.75,11.25,13.75,26.25,13.75,11.25,11.25,11.25,12.5,11.25,1,1,3,1,1,1,2,1,2,2,0.39,0.31,0.35,0.39,0.35,81,69,59,53,56,4,4,5
654676d73282e9e8d26d129f,2,1,0.46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.46,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544ff9e0fb2eaaf83e2de5c,11,19,0.4923,0.536,8.6,15,0.509333333,0.509333333,6.966666667,12,13.99333333,13.99333333,,13,6.6,10,17.55,71,0.342,0.596666667,0.596666667,3,11,0.536666667,0.536666667,3,11.33333333,0.44,0.44,3,8,0.463333333,0.463333333,3,8,0.51,0.51,3,4.666666667,12.77777778,12.77777778,3,5,15.55555556,15.55555556,3,7.333333333,12.66666667,12.66666667,1,7,15.5,15.5,2,9.5,13.46666667,13.46666667,3,6,0.56,0.56,1,27,0.473333333,0.43,4,7.25,0.533333333,0.494,5,7.4,0.593333333,0.51,5,6.6,0.52,0.4675,4,6.75,18.25,15,18.25,13.75,24.5,28.25,22.5,11.25,11.25,12.5,7,7,5,6,8,9,9,4,5,6,0.27,0.28,0.43,0.45,0.28,70,60,71,84,70,4,5,4
6544fd514964fea23051c3b7,15.6,5,0.654,0.654,8.2,14,0.52,0.52,9.033333333,11,14.26666667,14.26666667,12,10,1,10,14.2,56.4,0.46,0.513333333,0.513333333,3,11,0.576666667,0.576666667,3,6.333333333,0.51,0.51,3,7.666666667,0.5,0.5,3,9,0.5,0.5,2,7,11.66666667,11.66666667,2,11.5,16.11111111,16.11111111,3,7.333333333,14.22222222,14.22222222,3,9.333333333,17.66666667,17.66666667,2,14,11.66666667,11.66666667,1,3,0.58,0.58,1,22,0.76,0.76,1,21,0.62,0.62,1,9,0.63,0.63,1,9,0.68,0.68,1,17,15,13.75,11.25,17,12.5,10,11.25,13.75,20,17.5,1,1,1,1,1,1,1,1,1,1,0.37,0.56,0.52,0.37,0.48,60,72,57,45,48,5,5,
653ed34dfa601f3952c72ed4,13.37333333,28,0.616066667,0.676,2.8,38,0.519952381,0.578,8.433333333,23,15.96063492,17.31111111,11,12,5.2,10,16.15,71.8,0.488,0.62,0.541666667,6,2.333333333,0.626666667,0.575555556,9,3.888888889,0.52,0.472857143,7,2.142857143,0.59,0.521111111,9,2.777777778,0.533333333,0.488571429,7,2.857142857,19.77777778,17.75,4,11.25,17.11111111,14.38095238,7,5,14.77777778,13.86666667,5,11,16.22222222,16.22222222,3,4.666666667,18.66666667,17.58333333,4,10.25,0.65,0.65,3,20,0.626666667,0.555,4,17,0.68,0.643333333,6,10.66666667,0.63,0.544,10,7.4,0.793333333,0.688,5,11.8,13.75,17,15,20.75,15.5,19.5,18.75,13.75,13.75,13.75,7,6,4,5,4,4,8,4,6,4,0.4,0.52,0.57,0.47,0.48,54,87,82,63,73,5,4,3
65313bdcb9fd825a8c1d4981,5.11047619,28,0.434761905,0.51,4.591428571,28,0.5149,0.558666667,4.653333333,19,12.49666667,12.72888889,9,,2.9,10,13.275,4.4,0.204,0.52,0.4925,4,5.5,0.606666667,0.531428571,7,5.428571429,0.523333333,0.492,5,3,0.596666667,0.538571429,7,4.428571429,0.546666667,0.52,5,4.6,13.2,13.2,3,6.666666667,13.11111111,12.53333333,5,3.6,11.66666667,11.66666667,3,6,13.66666667,13.16666667,4,3.5,12,11.91666667,4,3.5,0.586666667,0.55,5,8,0.493333333,0.444,5,4.4,0.6,0.447142857,7,4.285714286,0.48,0.406666667,6,4.666666667,0.39,0.326,5,4.2,13.75,12.5,12.5,12.5,22,11.25,15.75,11.25,10,11.25,3,3,4,3,4,5,1,3,1,2,0.19,0.2,0.21,0.21,0.21,5,5,4,4,4,,,
652ae54b698bbd5c18c0c90e,9.685714286,27,0.452061905,0.506666667,2.405952381,36,0.512035714,0.57,11.13333333,18,15.53,16.04444444,7,14,4.1,10,15.05,88.8,0.416,0.6,0.52,8,1.625,0.553333333,0.49375,8,1.5,0.573333333,0.525,6,2.333333333,0.553333333,0.5,7,4.285714286,0.57,0.521428571,7,2.285714286,14.22222222,13.58333333,4,5,15.66666667,13.73333333,5,4,16.66666667,16.66666667,3,14,16.11111111,16.11111111,3,15,17.55555556,17.55555556,3,17.66666667,0.516666667,0.4725,4,18.5,0.46,0.402,5,6.4,0.58,0.507142857,7,7.428571429,0.466666667,0.422,5,5.6,0.51,0.456666667,6,10.5,17.5,12.5,13.75,11.25,19.25,16.25,11.25,11.25,26.25,11.25,4,5,6,5,4,1,5,1,5,5,0.34,0.43,0.45,0.4,0.46,114,84,89,70,87,6,4,4
652359572fd30ff57dfea7fb,13.76666667,17,0.532833333,0.545333333,11.83333333,16,0.544666667,0.555333333,17,11,17.93333333,17.93333333,9,9,3.2,10,14.825,64,0.456,0.473333333,0.473333333,3,7.333333333,0.573333333,0.573333333,3,12.66666667,0.533333333,0.48,4,8.5,0.606666667,0.606666667,3,19.33333333,0.59,0.59,3,11.33333333,13.83333333,13.83333333,2,19,23.83333333,23.83333333,2,18.5,19.66666667,19.66666667,2,20,18,18,2,16.5,14.33333333,14.33333333,3,11,0.54,0.54,3,19.33333333,0.583333333,0.583333333,3,13.66666667,0.633333333,0.633333333,3,16.33333333,0.513333333,0.485,4,10.75,0.456666667,0.4225,4,8.75,21.25,17,13.75,11.25,17.5,17.5,12.5,13.75,10,13.75,3,3,4,1,4,4,4,6,1,2,0.39,0.46,0.5,0.45,0.48,58,80,69,54,59,3,3,3
651d9ea96f3253abbfd8d38b,8.74,22,0.518733333,0.560666667,10.5,19,0.574333333,0.59,18.76666667,14,27.43888889,27.75555556,11,15,4.7,10,19.875,54,0.518,0.596666667,0.596666667,3,12.66666667,0.586666667,0.538333333,6,6.5,0.626666667,0.626666667,3,14.66666667,0.56,0.53,4,8,0.58,0.58,3,10.66666667,27.33333333,27.33333333,3,18.33333333,23.22222222,23.22222222,3,17.66666667,31,31,1,32,24.88888889,24.88888889,3,15.33333333,32.33333333,30.75,4,10.5,0.586666667,0.586666667,3,9,0.543333333,0.5075,4,8,0.58,0.5575,4,8,0.516666667,0.45,6,9.5,0.576666667,0.492,5,9.2,16.25,22,25,12.5,33.25,15,23.25,20.75,18.25,12.5,4,6,4,3,5,7,7,5,3,3,0.46,0.46,0.52,0.52,0.63,30,52,85,44,59,4,5,6
65076318d067065e1257a025,7.216666667,13,0.5385,0.551,1.158571429,30,0.445546032,0.498,2.833333333,14,12.87444444,12.90222222,9,7,4.6,10,13.6,42.6,0.402,0.513333333,0.495,4,1.25,0.47,0.422,5,1.2,0.483333333,0.454285714,7,1.142857143,0.553333333,0.424444444,9,1,0.47,0.432,5,1.2,12.22222222,12.22222222,3,2,12.22222222,12.08333333,4,3.5,11.66666667,11.66666667,2,3.5,13.33333333,13.33333333,2,1.5,15.06666667,15.06666667,3,3.666666667,0.635,0.635,2,8,0.39,0.39,2,6,0.57,0.57,2,7.5,0.6,0.5375,4,8.25,0.56,0.56,3,6.333333333,19.5,12.5,12,13.75,13.75,19.5,11.25,11.25,11.25,11.25,7,7,4,4,3,5,5,3,5,3,0.37,0.32,0.34,0.56,0.42,33,40,42,54,44,,2,5
64df6c0375d740bb235620f5,8.08,26,0.46385,0.503333333,4.84,23,0.4891,0.51,10.20333333,19,16.11444444,17.65555556,6,9,3,20,15.8875,74.6,0.482,0.536666667,0.502,5,4.6,0.53,0.5175,4,7.75,0.54,0.514,5,4.2,0.486666667,0.47,4,5.25,0.456666667,0.442,5,2.4,17.22222222,14.66666667,5,6.4,21,17.26666667,5,7.2,15.83333333,15.83333333,2,19.5,16.33333333,14.91666667,4,6.25,17.88888889,17.88888889,3,11.66666667,0.483333333,0.4725,4,10.75,0.373333333,0.346,5,6,0.646666667,0.6275,4,9.75,0.463333333,0.39125,8,6.5,0.55,0.482,5,7.4,13.75,18.75,10,11.25,13.75,15,13.75,26.25,12.5,23.25,3,6,1,1,3,2,3,3,4,4,0.38,0.38,0.53,0.54,0.58,58,69,71,83,92,4,4,1
64c9892e8e7e06812b775c0c,8.866666667,24,0.4844,0.536666667,5.373333333,23,0.510866667,0.552666667,12.95,16,15.98333333,16.68888889,8,11,4.9,10,14.625,77.6,0.434,0.613333333,0.57,5,8.8,0.5,0.5,1,3,0.54,0.503333333,6,6.333333333,0.583333333,0.505,6,5.333333333,0.526666667,0.476,5,3.4,18.11111111,16.75,4,11.5,15.66666667,14.41666667,4,9.75,14.33333333,14.33333333,2,17,17,16.08333333,4,7,18.33333333,18.33333333,2,19.5,0.543333333,0.543333333,3,10,0.453333333,0.435,4,10.5,0.536666667,0.452,5,9,0.583333333,0.515,6,7.833333333,0.566666667,0.476666667,6,7,23.25,11.25,11.75,11.25,12.5,20.75,17.5,11.25,11.25,15.5,3,4,5,6,4,7,6,3,6,5,0.43,0.37,0.44,0.49,0.44,61,75,88,80,84,3,4,4
6466685f630eb8c3f8856e5e,63.4,5,0.698,0.698,24.2,5,0.594,0.594,22.25,4,13,13,10,10,3.5,10,13.75,65.8,0.414,0.47,0.47,1,11,0.7,0.7,1,37,0.72,0.72,1,32,0.56,0.56,1,32,0.52,0.52,1,9,14.33333333,14.33333333,1,16,11.66666667,11.66666667,1,12,13.33333333,13.33333333,1,17,12.66666667,12.66666667,1,44,,,,,0.66,0.66,1,48,0.67,0.67,1,48,0.78,0.78,1,69,0.67,0.67,1,69,0.71,0.71,1,83,19.25,11.25,12.5,11.25,12.5,11.25,11.25,23.25,12.5,12.5,4,4,2,3,5,4,4,3,3,3,0.38,0.37,0.39,0.49,0.44,96,61,60,48,64,3,4,3
642ead184d7533ccfd57d888,8.342857143,30,0.549,0.616,6.28452381,32,0.503607143,0.565333333,8.203333333,26,16.46555556,18.77777778,9,3,9.1,10,20.725,56,0.428,0.563333333,0.484285714,7,7.285714286,0.576666667,0.515,6,6.833333333,0.546666667,0.53,4,7,0.576666667,0.49,7,3.428571429,0.563333333,0.49875,8,6.875,25.88888889,21,5,8.6,16.88888889,14.88888889,6,7,16.22222222,14.55555556,6,7.666666667,16,14.8,5,8,18.88888889,17.08333333,4,9.75,0.506666667,0.506666667,3,8,0.516666667,0.468333333,6,10,0.666666667,0.595714286,7,7.285714286,0.703333333,0.591428571,7,8.428571429,0.686666667,0.582857143,7,8,32.75,21.75,25.75,12.5,20.5,23.25,17.5,17.5,12.5,23.25,7,8,10,10,11,10,10,9,7,9,0.39,0.43,0.47,0.44,0.41,58,47,57,58,60,,3,
64136e2bd31ba4a3a7c16ddc,6.116666667,21,0.4855,0.517333333,2.116666667,20,0.4799,0.497333333,6.513333333,18,13.90888889,14.24222222,9,15,4.7,10,13.825,48.2,0.412,0.46,0.46,1,2,0.5,0.4925,4,2.75,0.503333333,0.472,5,1,0.516666667,0.485,6,2.333333333,0.506666667,0.49,4,2.5,12.88888889,12.58333333,4,3.5,13.66666667,12.66666667,5,3.4,13.44444444,13.44444444,3,7.666666667,18.1,18.1,2,11,13.11111111,12.75,4,7,0.47,0.47,2,8.5,0.526666667,0.526666667,3,5,0.65,0.605,6,6.333333333,0.52,0.438333333,6,5,0.42,0.3875,4,5.75,11.25,18.25,11.25,12.5,13.75,11.25,20,15,11.25,13.75,4,8,4,4,4,4,4,5,5,5,0.31,0.31,0.42,0.57,0.45,53,43,39,52,54,5,4,6
63fa78f21e485a372c6528fa,7.261666667,25,0.530883333,0.589,1.416666667,25,0.5034,0.538,8.066666667,14,20.01666667,20.26666667,13,12,4.7,10,17.55,57.6,0.458,0.55,0.512,5,1.2,0.576666667,0.524,5,1,0.496666667,0.476,5,1.8,0.563333333,0.52,6,1.333333333,0.503333333,0.485,4,1.75,21.77777778,21.77777778,3,5.333333333,15.55555556,15.55555556,3,5,16.66666667,15.41666667,4,6.5,26.83333333,26.83333333,2,12.5,20.5,20.5,2,11,0.546666667,0.49,4,7.25,0.555,0.555,2,9,0.69,0.631666667,6,6.833333333,0.586666667,0.46375,8,5.625,0.566666667,0.514,5,7.6,13.75,22,18,15,18.25,11.25,11.25,15,32.75,18.25,4,7,4,3,6,3,4,5,7,4,0.28,0.52,0.51,0.52,0.46,58,50,61,54,65,4,5,3
63f782f160eb53150d24c549,4.08,19,0.483566667,0.512666667,1.796031746,32,0.493150794,0.549333333,2.639848485,35,12.38141414,13.15555556,13,8,3.9,10,13.825,65.8,0.51,0.553333333,0.5175,4,2.75,0.59,0.538333333,6,1.833333333,0.56,0.474444444,9,1.444444444,0.516666667,0.458333333,6,1.666666667,0.526666667,0.477142857,7,1.285714286,12.22222222,12,5,3.6,13.11111111,12.22222222,6,4.333333333,11.66666667,11.66666667,8,1.375,15.33333333,13.86666667,5,1.8,13.44444444,12.15151515,11,2.090909091,0.476666667,0.476666667,3,3,0.5,0.4275,4,2.75,0.556666667,0.556666667,3,7,0.586666667,0.555,4,3.25,0.443333333,0.402,5,4.4,13.75,12.5,11.25,11.25,28.75,13.75,14.5,10,11.25,11.25,3,4,4,2,8,5,1,4,4,4,0.5,0.51,0.54,0.53,0.47,91,74,57,57,50,2,2,4
63f6921f294f32b36bb1179e,9.394285714,28,0.564571429,0.652666667,5.886904762,36,0.519011905,0.587333333,8.156666667,23,13.18777778,14.13333333,15,12,4.4,10,14.275,109,0.526,0.58,0.5325,8,4.875,0.633333333,0.54875,8,4.25,0.573333333,0.507142857,7,6.285714286,0.563333333,0.496666667,6,8.166666667,0.586666667,0.51,7,5.857142857,11.66666667,11.46666667,5,8.2,18.55555556,15.38888889,6,8.333333333,15.66666667,14.66666667,4,5.25,12.22222222,12.08333333,4,7.75,12.55555556,12.33333333,4,11.25,0.626666667,0.59,4,10,0.573333333,0.492,5,8,0.78,0.678,5,12.4,0.613333333,0.492857143,7,8,0.67,0.57,7,8.571428571,20.75,15,13.75,12.5,12.5,12.5,12.5,17,12.5,13.75,4,3,4,5,5,5,5,6,3,4,0.5,0.46,0.55,0.54,0.58,114,93,115,113,110,4,3,5
